"record_id","source","source_type","search_query","brand_or_platform","title_or_context","comment_text","original_text","translated_text","published_date","source_url","likes_or_upvotes","product_category","language","relevance_score","collection_timestamp"
"867c6f52-3ad8-4b1a-84ba-79053b39aea7","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst app ...i ordered 10 pants each one price 260 total 2600 rupees payment done....but order canceled automatically..amount refunded 196 rupees per item....i lost 640 rupees...customer care not working properly....automatically call ended.....ajio worst app.....ajio not responding......number of times my orders are canceled automatically.....costumer care doesn't respond... worst app.....please don't use...","","","2026-07-31T23:20:45+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","0.98","2026-08-18T18:15:54.359759+00:00"
"d89bc3ff-5c1f-476d-bce7-cca17d4ec7f1","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I received the wrong order, and it is also used, totally disgusting I have been ordering from ajio for many years, but the product quality has been deteriorating lately; I feel like I might have to stop ordering now.","","","2026-08-04T21:04:46+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","0.75","2026-08-18T18:15:54.359759+00:00"
"04e12528-546d-47a8-8252-8751a69ea844","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","very untrustworthy, ajio is running a scam. sending you horrible quality products picked up from the local market and packaging it in ajio label. so unwilling to refund upon return of their low quality products. even after multiple emails and complaints, they have still not done the refund. they do not have any tracking and not able to provide RRN for the refunds.","","","2026-06-17T16:08:15+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","sportswear","en","1.0","2026-08-18T18:15:54.359759+00:00"
"26ba5986-8912-45e1-93cd-634fa0ef550f","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","very fast selling products however they cancelled the order on their own after the payment, when it's out of stock delaying for a week.. which will make customers unhappy and they don't restock it. can't change the address after order placed. no proper plans or scheduler to change it.","","","2026-07-20T08:01:31+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","0.72","2026-08-18T18:15:54.359759+00:00"
"985dabb6-8f1b-45f7-af16-cb8ad25e7ce0","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst app ever , they are scammers , I ordered a jeans , they charged an extra platform fee like ₹50 and they canceled the order on their own , I didn't cancel it. now the charges that I had paid they took it ,but did not get my cloth. 👎😡","","","2026-08-07T12:51:47+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","0.72","2026-08-18T18:15:54.359759+00:00"
"beb1d357-0c5c-4dc4-824f-018ec5b0b4be","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Worst experience ever most of the time when you've ordered something they show shipment in progress blah blah blah and suddenly they cancel your order saying due to logistics reasons and again after 7 days you'll receive your refund worst customer service","","","2026-06-26T12:09:42+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.77","2026-08-18T18:15:54.359759+00:00"
"12cc90bf-6c65-4644-9133-62cc7c01bb9a","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","The app cancelled 2 of my shoe orders a week after placing order, it was a prepaid order and I never received the refund either, disappointing customer experience","","","2026-08-15T21:08:49+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.81","2026-08-18T18:15:54.359759+00:00"
"21300e21-428c-465b-b106-1edc5326e4fa","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst app for customer because the return policy is very poor and customer care is not provide helpful solution! I received 4 out of product used ! please don't shop with this app !","","","2026-08-12T12:43:22+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.76","2026-08-18T18:15:54.359759+00:00"
"0417bb2e-82bb-485b-8bc2-8dd6d0df4cca","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","This is the second time my order got auto cancelled after Waiting for so long. Worst app. don't get in their offer traps. it's just fake. Even the MEESHO app is 1000 times better than them. SHAME","","","2026-08-11T22:08:53+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.99","2026-08-18T18:15:54.359759+00:00"
"bc8cc0cb-c2b1-4d03-9d53-49878d9a582c","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Worst app I ordered the earbuds since last 10 days They are just delaying the order and the cancel my product is not in the option. seriously the worst app ever seen.. Meesho is far better than this.","","","2026-08-03T09:29:31+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.83","2026-08-18T18:15:54.359759+00:00"
"ed0f0bb6-468f-4bc9-8bb9-b3dbcd29eee8","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I have really good experience so far no complaints but lately under the price for every product the offer price is showing while scrolling but after opening the product there is no such offer price or any coupons available I think there is some bug or something please check its been almost a month this is happening","","","2026-07-15T21:20:31+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","0.75","2026-08-18T18:15:54.359759+00:00"
"6cf52226-817c-402f-958c-5ba1ace1d9b6","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Dear AJIO, many products are available, but the required sizes are often out of stock. When the size is available, the product is unavailable. Please improve stock management and manufacture more products in all sizes, especially RIO Basic , RIO, DNMX, and YOUSTA . These items sell out very quickly. Increasing production and maintaining size availability will greatly improve the shopping experience for customers like us.And mostly the rio and yousta products are constantly outofstockThank you.","","","2026-06-28T14:12:40+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","2","general","en","0.88","2026-08-18T18:15:54.359759+00:00"
"6a1a9d43-d73a-4580-8ff0-d67f989b6a16","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","wosrt app for shopping 🤦🤦i have ordered jeans and received wrong colour 🤦🤦and they have the bad policy of non refundable fees 🤦🤦while it's there mistake they have send wrong product 🤦🤦such a bad experience... I think they do it intentionally all the time ...","","","2026-07-17T20:04:46+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","0.76","2026-08-18T18:15:54.359759+00:00"
"6ac90047-1010-4b30-a258-794fe92e1004","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst app... I'm not getting refund for returned items.. In app it was showing amount refunded.. but it was not showing in my bank account.. i visited my bank on this issue.. they said no transactions done from that app.. it's 3rd time I'm facing with ajio...","","","2026-06-30T09:49:32+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","3","accessories","en","0.79","2026-08-18T18:15:54.359759+00:00"
"75a1b48e-c1a2-4164-b7d3-d5a1649fffd0","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst app always showing things delivered but not delivered to you at all this is my second time same experience they didn't even give refund only shows raise ticket they don't have even a proper customer care service in which our problem can be resolve second time worst experience","","","2026-07-30T06:49:20+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.74","2026-08-18T18:15:54.359759+00:00"
"f31ac0db-06b5-491b-98d4-4a037000c2c9","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","this is the worst app😡 I have ever used because first of all when I trying to return the product they will not return all money i have to paid and secondly there is issue on entering bank account detail and also not option to enter upi id and not option to transfer to ajio wallet there is zero star from my side","","","2026-06-18T15:00:22+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","accessories","en","0.76","2026-08-18T18:15:54.359759+00:00"
"21495fe1-c136-458d-adaf-f17b234a2b5f","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Absolutely pathetic customer service! I received the top without a brand tag, and now AJIO is refusing to exchange it because the brand tag is missing. How is this the customer's fault? You delivered the product without the tag, yet you're making me suffer for your own mistake. This is completely unfair and highly unprofessional. Your quality checks are clearly poor, and your customer support is unwilling to take responsibility. Instead of helping customers, you simply hide behind your policies","","","2026-07-04T14:54:11+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","clothing","en","0.91","2026-08-18T18:15:54.359759+00:00"
"487342a8-e878-47f4-a73c-3a68313681a2","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","You have to improve a lot ajio team, the delivery time is much higher compared to your compitatiors and the return also takes more time , please improve your service network. The product quality is superb but the time taking process vanishes the excitement of new clothes. As your speed of sending notifications is high, implement that in your delivery sector.","","","2026-08-02T01:31:33+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","accessories","en","0.91","2026-08-18T18:15:54.359759+00:00"
"7a33cdaf-f192-480c-bd7e-e92cc1f8b191","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Don't buy anything from this app. They will miss items you have ordered and then blame you. If you initiate a return then also they'll update you as delivery unsuccessful and you will never receive a call back. Fraud...","","","2026-07-27T23:13:54+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","0.75","2026-08-18T18:15:54.359759+00:00"
"e34268fd-9e04-4921-afed-e329afecb325","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst platform to shop with.. After sales service, customer care or a refund process is worst as well a headache,more over the delivery partner shadowfax one of the worst service provider who always gives fake attempts of delivery, holding the parcel for 5-10 days and cancel the order stating the reason like area non serviceable or customer not in reach or unavailable etc","","","2026-07-24T19:18:44+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","1.0","2026-08-18T18:15:54.359759+00:00"
"f3b6b6fa-1dcb-4089-95ef-251262e147c0","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","After so many years also bugs are not fixed in this app. for small tasks to place return also gets stuck. I had to reach the customer support every time despite the complaint i already raised with them.","","","2026-07-14T10:11:23+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","0.65","2026-08-18T18:15:54.359759+00:00"
"c9841e29-19bf-4fdf-8730-b3dbeec87be2","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst application, worst service. I have ordered three products and all of the delivered products were not the product that I have ordered, initiated the return. no one came for picking up the item for 1 month they kept cancelling my return request. raised a complaint many times. nothing happened contacted support no one helped and after 1 month when finally one person came to pickup order, they did not accepted the order and said its not same in picture, told him that's why I'm returning it.","","","2026-06-11T09:42:56+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","7","accessories","en","0.84","2026-08-18T18:15:54.359759+00:00"
"f74a468c-ad52-435a-aa01-a6c3259bb4ac","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","They cancel orders for no reason. Then send mail promising coupon code as an apology but nothing is really offered. As if the service isn't bad enough, the support is even worse!","","","2026-06-26T08:27:16+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","0.65","2026-08-18T18:15:54.359759+00:00"
"09061018-2512-421e-8a39-a74984707766","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I am disappointed with the service regarding my refund issue. My refund has still not been initiated, and it keeps getting delayed day by day. I contacted customer care, but my issue is still unresolved.its completed nearly 25 days but my issue is not resolved","","","2026-06-14T12:24:26+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.65","2026-08-18T18:15:54.359759+00:00"
"28eb9215-196e-4dfb-9bde-66dd85a1feac","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Extremely disappointing experience with AJIO. I returned items expecting a full refund, but instead, part of my money was pushed into AJIO Cash/SuperCash with numerous hidden restrictions on how it could be used. Customers should not be forced to accept store credits in place of their hard-earned money. To make matters worse, the wallet balance expired within a very short period. How is it acceptable for a company to take refunded money, lock it behind conditions, and then let it expire?","","","2026-06-08T19:11:33+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","7","accessories","en","0.96","2026-08-18T18:15:54.359759+00:00"
"88338ea0-acae-44c8-8de7-3643b3059c99","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Would like to ask why the platform fee is so high in this app? What kind of rocket delivery are you providing, with delivery date shown in two weeks? Delivery plus platform charges make no sense. I would like to push this issue.","","","2026-07-16T10:02:49+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","2","accessories","en","0.65","2026-08-18T18:15:54.359759+00:00"
"207cc50e-57da-40ab-b78a-ff805e5d69ba","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Worst shopping app. Sending wrong product & holds return for so long that the return period gets over. Customer support is also of no use . They just send copy paste replies. It gives vague reasons like logistical issues for not delivering the product & says your return is more than the average. It's YOU who is not sending the product & cancelling it,not me. Forcing to keep the useless product & wasting money. Thinking of making a reel for this.Sent a mail but no response yet. LOOTERS!!!","","","2026-05-22T05:29:30+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","12","accessories","en","0.9","2026-08-18T18:15:54.359759+00:00"
"cc153eca-b435-45ea-bdf7-29a2b4ba2f9b","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I had ordered a bottle. Since I didn't like its color, I cancelled the order and tried to order a bottle in a different color at the same price; however, I noticed that the price had gone up. Later, when I tried to re-order the exact same bottle I had originally cancelled, its price also appeared higher—there was a difference of ₹40—and on top of that, they even charge a platform fee.","","","2026-05-29T16:44:02+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","6","clothing","en","0.96","2026-08-18T18:15:54.359759+00:00"
"6879e5b6-5f55-4130-9be3-d7664fcdf848","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst experience,I have prepaid for my order,it got automatically cancelled and it's telling it got refunded which I never got and I'm waiting since past one week for my orders it's extending,very bad customer service I tried to contact no use","","","2026-07-06T15:28:52+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","0.91","2026-08-18T18:15:54.359759+00:00"
"bc31675e-9f43-4f03-85fa-ad8f8422cf42","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","The worst delivery experience. I've orderd Perfume on 17th of june and the delivery is on 25th june. Today is 3rd of July Still no update, just showing that "" the order will be delivered on or before 25th june "" they can't even see dates. And I'm trying to cancel it from past two days and it not yet cancelled.","","","2026-07-03T22:18:47+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","2","accessories","en","0.7","2026-08-18T18:15:54.359759+00:00"
"550253a2-2bc8-49c0-a25d-1ed88a09b0fc","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Worst shopping experience of my life with AJIO. AJIO does not properly communicate with its delivery agents. The pickup agent came to collect my return but refused to take the product because he said he had not received any email or instructions from AJIO regarding the return. I was returning the same product that I had received, but due to AJIO's internal communication failure, the pickup did not happen. Now AJIO is neither processing my return nor refunding my money. Their cus","","","2026-08-01T14:15:29+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","accessories","en","0.92","2026-08-18T18:15:54.360359+00:00"
"6092e6a4-ec04-48e5-b11a-1b557d7c12a5","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","""This is a very bad shopping app. Customer care never answers the phone. Whenever we call, it always says busy and no one talks properly. There is no proper customer support. My return is also not being processed quickly, and even after the return pickup the refund is very slow. This is very frustrating for customers. Please improve your customer service and refund process."" I am very disappointed with this app and the poor customer service.""","","","2026-03-14T23:41:06+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","15","general","en","0.91","2026-08-18T18:15:54.360359+00:00"
"5ec76b5a-fa3b-4ea7-9f29-a378565e3f53","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst company with worst experience. I purchased choard suit for my son but when unpacked it we shocked to see it was incomplete set and lower suit was missing. I request everyone please don't buy from Ajio they are cheating customers on the name of cheap and quality product. Please don't buy from Ajio you will regret later to shop from Ajio 👎","","","2026-06-29T10:50:09+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","0.84","2026-08-18T18:15:54.360359+00:00"
"bad5355a-2781-40d1-8cf3-4ac1d37f31a9","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","""Pathetic experience with AJIO. They sent me the wrong product, and it was already torn and looked like a cheap duplicate. This clearly shows there is no proper quality check. To make matters worse, the customer service is useless and completely unhelpful. Paying for a branded product and receiving damaged, wrong, and seemingly fake merchandise is unacceptable. Completely disappointed and a total waste of time and money.""","","","2026-06-29T10:53:32+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","innerwear","en","0.92","2026-08-18T18:15:54.360359+00:00"
"5e5bcdd8-0e4c-4d1b-9d4f-f32e4a616fe2","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Hello AJIO Support, I am very disappointed with my experience. I ordered 6 shirts on 19 July 2026, received them on 24 July, and returned the entire order on 25 July. However, even today I have not received my refund. This delay is unacceptable. I request you to check the status of my return and process my refund immediately. Please update me on the reason for the delay and the expected refund date. Thank you.","","","2026-08-04T11:23:11+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","0.94","2026-08-18T18:15:54.360359+00:00"
"5c2eb440-0948-4233-8f37-e1afb3e6321f","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","do not use this app as they make fool of you , I placed a order in pretty good deal but after 5 days they cancel my order and make everything vanish , I think someone took the order from their warehouse and make my order cancel","","","2026-07-27T16:16:08+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.66","2026-08-18T18:15:54.360359+00:00"
"31a864c4-ec16-4a58-a2da-94983919e55a","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","very worest experience I ordered an item and paid the full amount, but the delivery date has been changing every single day for the past 10 days. This is completely unacceptable. There is also no option to cancel the order, which makes the situation even worse. Very disappointing experience and poor customer service. I would not recommend this app to anyone.","","","2026-03-19T03:42:34+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","4","general","en","0.88","2026-08-18T18:15:54.360359+00:00"
"f55c4bd6-3dc9-442a-8f6c-2a4deeabd88d","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","It's been almost a month since I requested a return for a Souled Store T-shirt I ordered from AJIO due to its poor quality. Despite repeated assurances every single day that someone would come for the pickup, no one has shown up. This has been an extremely frustrating experience. AJIO's customer service is one of the worst I've experienced. I will never shop from AJIO again. If it were possible to give zero stars, I would, because this service doesn't even deserve one.","","","2026-06-28T20:22:05+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","1.0","2026-08-18T18:15:54.360359+00:00"
"460abd97-99bd-4889-8a0b-d5138b656000","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Pathetic application. Orders once placed will take ages to arrive, and the best part, we can't even cancel it. It was a worthless mistake to try this application, it's nothing but a fraud clickbait. Update:- Finally delivered and inline to universal experience, wrong size delivered and no option to either refund or exchange. Fraud, clickbait. Advice:- PLEASE DON'T USE AJIO","","","2026-04-26T15:46:40+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","17","general","en","1.0","2026-08-18T18:15:54.360359+00:00"
"53f0e170-5482-4946-9a99-ea236a6b8687","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Worst e-commerce app I've ever used. They sent the wrong item, refused to accept the return despite it being their mistake, and customer support gave different answers every time without resolving the issue. They also never refund the convenience fee on returns, which feels unfair. I'm giving one star only because it's required to post this review. I hope others think twice before ordering from this platform.","","","2026-07-10T21:13:28+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","8","accessories","en","0.87","2026-08-18T18:15:54.360359+00:00"
"c5ee6f14-41dd-4045-9682-1e0765523d9c","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I recently acquired three jackets from your collection, and I must express my disappointment with the quality of the product. Upon receipt, I regret not having thoroughly inspected the items. However, I have since discovered that the buttons on all three jackets are of substandard quality, detaching with minimal handling. This experience has been highly unsatisfactory.","","","2026-03-16T11:26:32+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","8","clothing","en","0.69","2026-08-18T18:15:54.360359+00:00"
"62b0088c-dc6d-4340-a700-fd4e7bc19a5e","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","app is good, i want to complain about ajio service, order on 22 july and today is 5 august still product did not diliver and cancellation option is not enabled i could not cancel.This is really irritating. Even customer care there is no one to raise ticket we have to do self, we cant connect with any person yo resolve issue.","","","2026-08-05T13:21:01+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.66","2026-08-18T18:15:54.360359+00:00"
"7133ab0d-5d7d-418d-b08e-f0ebb8fc4360","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I still haven't received my refund. It's been over a month since the return was picked up, but the amount has not been credited to my bank account. I have already checked my bank statement. This is very irresponsible, and customer support has not provided a proper response. very bad app","","","2026-07-15T06:15:54+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","0.75","2026-08-18T18:15:54.360359+00:00"
"bb73a0ae-7e34-4913-ab0f-1ecc936e5eba","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","worst delivery service among all e-commerce apps . They keep delaying my order multiple times,even after 15 days of order still not received my product. Don't buy from this app","","","2026-06-19T13:59:55+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","general","en","0.71","2026-08-18T18:15:54.360359+00:00"
"2d0a313f-767c-4b60-99db-6c5785438be8","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","PATHETIC EXPERIENCE!!!! My prepaid order was marked “Delivery Unsuccessful” without any delivery attempt-no call, no message, no doorstep visit-yet it was returned. AJIO then deducted convenience from my refund for a failure caused by its own logistics. I’ve also noticed price changes after adding items to cart, wallet balance restrictions on convenience fees, forcing extra payment. Such dark practices of cheating consumers seriously are pathetic and unethical. it's totally unacceptable. WORST!!","","","2026-04-29T18:45:47+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","18","accessories","en","1.0","2026-08-18T18:15:54.360359+00:00"
"4210d1ed-7b47-496d-90a8-f488de0b2b82","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","🚫🚫🚫do not install this app at any circumstances im saying again do not install this app im soo frustrated my order was delayed coustomer service so reckless they don't even respond they say only yes or okay my order delivered after 10 days the size is big I'm trying to returned the product but it got delayed delayed they didn't respond waste of money","","","2026-07-23T21:51:11+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.87","2026-08-18T18:15:54.360359+00:00"
"f64dfd46-f4f3-408a-b79d-8292fed3c289","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","one of the worst customer support and logistical experience. it's been 10 days I can't cancel my order nor get a refund and customer care is clueless. any promise made is never kept up and no resolution. Its disgusting how customers have the pay for mistakes made by Ajio and their team. still waiting for my refund :/","","","2026-08-10T13:08:36+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.91","2026-08-18T18:15:54.360359+00:00"
"3f67a2f6-b2d1-47fc-a2c3-70c480874f2d","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Ajio is a such fraud company...After sale service is so worst...they sent wrong items to customers...and after that i requested return at day 1 and ajio schedule return 10 th day ( last day of return)...it looks fraud...sellers are not verified on it...received product dont have even product tag..i am worried about my refund","","","2026-06-26T08:48:55+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","accessories","en","0.96","2026-08-18T18:15:54.360359+00:00"
"5a4510bd-867a-46db-a2bd-3a4ac59bd147","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I have been using AJIO since 2016, but my recent experience has been very disappointing. My return pickup has been pending for over two weeks because of Shadowfax. Also, the AJIO app keeps restarting whenever I press the back button. Please resolve these issues and improve your service.","","","2026-07-24T17:45:30+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","general","en","0.67","2026-08-18T18:15:54.360359+00:00"
"f8591ad2-45b4-4a76-bec3-06a11d9f6326","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","it's a great platform for shopping. the delivery process is worst with shadow fax. Even if I reach out to customer care of ajio they don't even help and tell me to wait until the order gets delivered. such a pathetic service is being provided in shadow fax as they don't even have a customer care platform to talk with. the order is delayed for more than 10 days waste of ordering the product in ajio if the delivery service is pathetic, worst and never ever support the customer safe delivery.","","","2026-07-17T01:08:19+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","accessories","en","0.77","2026-08-18T18:15:54.360359+00:00"
"6fed2784-fef3-47bb-8b86-150b951d3253","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Ordered Nike Air Max SC Sneakers for ₹2,400 during a sale. The order was confirmed and shipped but later marked as ""delivery unsuccessful"" and cancelled. Now the same product costs ₹5,995. I lost a genuine discount of ₹3,595 due to AJIO's poor delivery management. Very disappointing experience and no proper resolution. Based on my experience, I would recommend choosing other shopping apps over AJIO. Poor service and loss of customer trust.","","","2026-07-10T18:42:48+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","1","footwear","en","1.0","2026-08-18T18:15:54.360359+00:00"
"136f9c60-6546-4256-bc0c-1bab82e0bba5","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Please don't buy any products from here to save some money. Their courier partner is xpressbee and they deliver products after 20 days. Better do shopping from Amazon, Myntra , Flipkart etc. Also if you order anything from any site & if the courier partner is xpressbee kindly cancel it immediately. You will be really frustrated when you will see each delivery date is shifted.","","","2026-07-04T19:13:44+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","2","general","en","0.9","2026-08-18T18:15:54.360359+00:00"
"343aea34-6020-4976-a69f-f27ea982071c","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","i ordered four items i liked only 2 so i want to return the other 2 so to rerurn they showed date after 15 days its okay with that after 15 days they said self ship the items so that we can give refund and other item is not returned yet doesnt give self ship address also worst app dont purchase anything and also didnt mention like return will not be applicable","","","2026-06-25T09:51:31+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","clothing","en","1.0","2026-08-18T18:15:54.360359+00:00"
"ac61df92-5392-460d-9973-8a8de46da1c1","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Scammers! I found they are giving discount for first time buyers. I downloaded the app placed my first order, got a discount. After sometime they canceled my order on their own citing logistics issue and told they will give me another coupon in 24 hours. Its well above 24 hours and they haven't given any coupon. Another SCAM! Also their prices are on higher side on same products when compared to MYNTRA or FLIPKART. So better to buy from them then these scammers.","","","2026-06-03T09:55:02+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","5","general","en","1.0","2026-08-18T18:15:54.360359+00:00"
"7ddce8f7-83ff-40df-a22f-638e0c42c675","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","Worst experience! Ordered my first ever product on Ajio and the exchange took forever and there are no proper updates/notifications on the status/tracking of the product. The Ajio chatboat or the Ajio Champ customer care service is also the worst! they don't respond to the messages on the go, it takes too much of our time.","","","2026-08-11T10:25:29+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","0","accessories","en","0.71","2026-08-18T18:15:54.360359+00:00"
"f79abad0-180e-4b65-954c-53873b2b408e","Google Play Store","review","AJIO app review","AJIO","AJIO - Google Play Store Review","I don't see any zero rating so giving 1 only😭 I ordered a few shirts from Ajio. At checkout, the delivery was promised within one week, but after payment, they kept extending the dates. Customer care repeatedly assured delivery, but it never happened. Some items even reached the destination hub without any delivery attempt. Overall, a very disappointing experience—I would not recommend ordering from Ajio.","","","2026-03-29T22:18:38+00:00","https://play.google.com/store/apps/details?id=com.ril.ajio","15","clothing","en","0.79","2026-08-18T18:15:54.360359+00:00"
